"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1094611","","","","0"
"2003","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1095476","","","","0"
"2004","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1103225","","","","0"
"2005","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1119218","","","","0"
"2006","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1136277","","","","0"
"2007","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1142362","","","","0"
"2008","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1149314","","","","0"
"2009","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1151187","","","","0"
"2010","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1149851","","","","0"
"2011","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1145987","","","","0"
"2012","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1132885","","","","0"
"2013","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1114136","","","","0"
"2014","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1097087","","","","0"
"2015","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1083941","","","","0"
"2016","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1077727","","","","0"
"2017","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1070189","","","","0"
"2018","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1069433","","","","0"
"2019","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1071425","","","","0"
"2020","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1069112","","","","0"
"2021","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1059630","","","","0"
"2022","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1102446","","","","0"
"2023","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1150565","","","","0"
"2024","Canada","2016A000011124","Men+","15 to 19 years","Persons","249","units","0","v466738","1.2.25","1196283","","","","0"
"1971","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","991602","","","","0"
"1972","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1002087","","","","0"
"1973","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1024047","","","","0"
"1974","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1062655","","","","0"
"1975","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1103548","","","","0"
"1976","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1133641","","","","0"
"1977","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1157155","","","","0"
"1978","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1177760","","","","0"
"1979","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1196939","","","","0"
"1980","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1223225","","","","0"
"1981","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1249840","","","","0"
"1982","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1261167","","","","0"
"1983","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1271871","","","","0"
"1984","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1280364","","","","0"
"1985","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1275621","","","","0"
"1986","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1249187","","","","0"
"1987","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1208448","","","","0"
"1988","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1151677","","","","0"
"1989","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1110742","","","","0"
"1990","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1077716","","","","0"
"1991","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1061978","","","","0"
"1992","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1051986","","","","0"
"1993","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1041399","","","","0"
"1994","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1030001","","","","0"
"1995","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1021422","","","","0"
"1996","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1017687","","","","0"
"1997","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1023408","","","","0"
"1998","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1027574","","","","0"
"1999","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1042649","","","","0"
"2000","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1058812","","","","0"
"2001","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1079031","","","","0"
"2002","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1094907","","","","0"
"2003","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1113199","","","","0"
"2004","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1129895","","","","0"
"2005","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1142823","","","","0"
"2006","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1152958","","","","0"
"2007","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1155811","","","","0"
"2008","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1154537","","","","0"
"2009","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1163472","","","","0"
"2010","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1178345","","","","0"
"2011","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1193247","","","","0"
"2012","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1220130","","","","0"
"2013","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1242047","","","","0"
"2014","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1253155","","","","0"
"2015","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1246431","","","","0"
"2016","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1245631","","","","0"
"2017","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1259371","","","","0"
"2018","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1281104","","","","0"
"2019","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1298814","","","","0"
"2020","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1286757","","","","0"
"2021","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1248081","","","","0"
"2022","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1277934","","","","0"
"2023","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1354011","","","","0"
"2024","Canada","2016A000011124","Men+","20 to 24 years","Persons","249","units","0","v466759","1.2.31","1441820","","","","0"
"1971","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","838454","","","","0"
"1972","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","885832","","","","0"
"1973","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","929628","","","","0"
"1974","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","969278","","","","0"
"1975","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1012834","","","","0"
"1976","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1045701","","","","0"
"1977","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1051696","","","","0"
"1978","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1061619","","","","0"
"1979","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1078859","","","","0"
"1980","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1106042","","","","0"
"1981","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1129177","","","","0"
"1982","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1163787","","","","0"
"1983","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1192474","","","","0"
"1984","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1212520","","","","0"
"1985","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1229387","","","","0"
"1986","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1252899","","","","0"
"1987","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1275246","","","","0"
"1988","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1291289","","","","0"
"1989","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1312219","","","","0"
"1990","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1306343","","","","0"
"1991","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1272329","","","","0"
"1992","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1230926","","","","0"
"1993","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1182339","","","","0"
"1994","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1136797","","","","0"
"1995","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1101624","","","","0"
"1996","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1085556","","","","0"
"1997","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1076689","","","","0"
"1998","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1064174","","","","0"
"1999","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1054528","","","","0"
"2000","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1050780","","","","0"
"2001","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1052668","","","","0"
"2002","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1057669","","","","0"
"2003","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1062729","","","","0"
"2004","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1073676","","","","0"
"2005","Canada","2016A000011124","Men+","25 to 29 years","Persons","249","units","0","v466777","1.2.37","1084775","","","","0"
